0.05_1,0.05_2,0.05_3,0.05_4,0.05_5,neg_0.05_1,neg_0.05_2,neg_0.05_3,0_1,0_2,0_3,0_4
0.974719747,1.218509309,0.529095198,0.417776564,0.48996301,0.411397734,0.512369078,0.518074561,0.351488475,0.262911537,0.719825078,1.138797176
0.966079383,1.196791958,0.524441966,0.414893818,0.490800342,0.407963617,0.505763217,0.511427894,0.348445248,0.259472808,0.712869477,1.130878242
0.957048601,1.174927318,0.519862374,0.412158512,0.491335046,0.40459563,0.499382704,0.505071641,0.345107787,0.256526736,0.705785603,1.122980361
0.947860458,1.153131047,0.51538021,0.409575814,0.491386847,0.401258591,0.493256877,0.498938427,0.341510628,0.25409892,0.698595228,1.115080893
0.938634454,1.132928985,0.511002816,0.407127914,0.490859997,0.397936333,0.487412386,0.492949407,0.337700971,0.25223834,0.691332549,1.107109124
0.929423981,1.114662235,0.506742931,0.404793274,0.489701042,0.394642504,0.481823713,0.487054295,0.333695689,0.250983526,0.683984702,1.099015328
0.920282371,1.097355091,0.502623745,0.402544697,0.487925279,0.391376294,0.476445309,0.481293113,0.329518186,0.250384233,0.676533441,1.090835689
0.911235156,1.08053098,0.498666358,0.400366372,0.48559943,0.388106673,0.47126803,0.475752056,0.325242069,0.250461812,0.669063858,1.082617503
0.902309539,1.064008965,0.494890196,0.398236732,0.482830926,0.384796148,0.466300369,0.470457703,0.320928428,0.251178169,0.66171778,1.07438148
0.893511011,1.047772691,0.491298442,0.396131886,0.479746621,0.381409594,0.461555421,0.465394563,0.316585594,0.252522646,0.654587297,1.066118276
0.884819073,1.03184044,0.487865982,0.394065094,0.476467627,0.377939216,0.457041557,0.460503721,0.312205133,0.254466629,0.647711704,1.057774636
0.876204195,1.016161721,0.484541564,0.39204267,0.473124393,0.374369752,0.452756022,0.455688458,0.307779269,0.256934664,0.641135344,1.049321468
0.867636457,1.000624814,0.481291494,0.390028223,0.469845936,0.370676071,0.448685186,0.450846138,0.303334881,0.259850213,0.634900767,1.040845715
0.859085422,0.985185351,0.478127378,0.387970484,0.46674063,0.36688431,0.444820804,0.44588709,0.298912508,0.263137735,0.629029646,1.032502826
0.850503659,0.969963256,0.475070947,0.385841313,0.463855571,0.363045418,0.441154062,0.440816515,0.294504405,0.26675478,0.623510196,1.02437971
0.841856894,0.955101862,0.472149681,0.383665266,0.461198706,0.359230916,0.437651388,0.435683038,0.290061002,0.270724125,0.618283814,1.016503379
0.833154018,0.940667041,0.469389833,0.381468942,0.458784981,0.355483557,0.434261837,0.43048378,0.285544734,0.275051013,0.613230396,1.00885335
0.824441893,0.926731372,0.466766739,0.379243612,0.45659212,0.351794145,0.430929902,0.425232107,0.280981806,0.27965737,0.608262821,1.001324987
0.815779736,0.913480393,0.464290584,0.376983692,0.454584803,0.348175216,0.427597866,0.419994198,0.276429142,0.284475733,0.603390168,0.993820118
0.807187727,0.901062781,0.46204113,0.374709556,0.452781127,0.344632824,0.424221747,0.414826246,0.271940038,0.289474258,0.598616175,0.986311189
0.798629962,0.889475173,0.460009538,0.372436527,0.451226168,0.34114945,0.420775964,0.40973355,0.267509518,0.294614018,0.593873648,0.97877498
0.79008159,0.878490021,0.458119131,0.370160019,0.449934316,0.337727216,0.417238539,0.404720005,0.263114228,0.299838027,0.589058204,0.971174881
0.781546179,0.867679009,0.456325416,0.367864592,0.448892198,0.334407965,0.413590081,0.399803313,0.258816266,0.305101319,0.584100232,0.963505495
0.773024775,0.856559695,0.454592422,0.365506424,0.448090755,0.331204736,0.409828413,0.395010772,0.254654881,0.310379667,0.578991734,0.955751056
0.764549565,0.844683253,0.452881517,0.36304697,0.447506273,0.328061317,0.405950698,0.390392744,0.250609367,0.315643985,0.57377043,0.947954522
0.756197154,0.832425559,0.451160272,0.360495984,0.447104085,0.324923864,0.401910976,0.385987366,0.246678465,0.320872458,0.568444195,0.940235232
0.748040289,0.82077569,0.449402073,0.357877853,0.446889731,0.32180326,0.397693984,0.381796397,0.242876561,0.326033024,0.562976094,0.932582485
0.740084392,0.810405116,0.447591035,0.355196379,0.446869101,0.318717713,0.393356284,0.37779636,0.239225041,0.331094805,0.557335366,0.924897481
0.73228318,0.801048993,0.445725857,0.352463843,0.447030684,0.315651263,0.388957661,0.373939402,0.23576611,0.336052135,0.551475586,0.917127914
0.724578504,0.79182527,0.443800541,0.349714154,0.447398722,0.312608915,0.384548468,0.370152178,0.232552291,0.340891662,0.545360831,0.90933835
0.716908956,0.782110243,0.441861483,0.346945853,0.447964302,0.309620204,0.380168589,0.366322756,0.22955005,0.345594746,0.538995897,0.901700857
0.709239079,0.771418202,0.440078831,0.344132118,0.448633331,0.306683646,0.375859294,0.362329794,0.226654621,0.350142334,0.532396497,0.894357254
0.701501362,0.75994182,0.438513413,0.341276886,0.44929765,0.303767915,0.37164575,0.358181184,0.223798788,0.354459865,0.525617534,0.887347754
0.693620106,0.748261961,0.437047595,0.338427329,0.449877165,0.300863019,0.367521657,0.353945501,0.220949508,0.358444225,0.518779579,0.880640641
0.68556844,0.736606281,0.435540339,0.335617587,0.450332515,0.297974953,0.363464174,0.349613105,0.218084105,0.362036207,0.512056469,0.874204327
0.677319928,0.725108695,0.433802421,0.332831531,0.450630659,0.295103702,0.359432879,0.345156812,0.215180796,0.365211154,0.505640774,0.867987753
0.668842347,0.713845839,0.431665323,0.330037008,0.450735605,0.292233503,0.355370173,0.340586285,0.212229546,0.367958367,0.499644366,0.861895946
0.660091738,0.70288663,0.429067034,0.327207331,0.450636667,0.28936409,0.351233122,0.335997857,0.209264229,0.370260693,0.494106209,0.855914641
0.65100544,0.692357876,0.426052436,0.324367356,0.450377842,0.286511612,0.347025187,0.331526521,0.206301936,0.372115673,0.488995623,0.850107585
0.641514333,0.682380744,0.422746024,0.321558228,0.449974897,0.283689188,0.342758068,0.327194698,0.20331739,0.37355207,0.484199743,0.844529305
0.631596325,0.672931001,0.41924797,0.318787632,0.449340547,0.280915103,0.338435378,0.322932547,0.200326569,0.37454986,0.479642491,0.839177761
0.621316091,0.66392699,0.415605986,0.316048166,0.448435362,0.278202548,0.334048446,0.318705992,0.197337818,0.375062688,0.475263168,0.83400806
0.610805163,0.655369246,0.411831239,0.313346787,0.447331684,0.275556354,0.329581685,0.314545843,0.19432184,0.375096325,0.470945931,0.82894533
0.600196399,0.647181848,0.407917801,0.310736445,0.446107849,0.272984264,0.325049133,0.310483777,0.191422836,0.374699004,0.466549342,0.823856931
0.589591041,0.639268514,0.40386497,0.308268734,0.444796539,0.270493077,0.320460434,0.306539799,0.189348913,0.373919923,0.461982427,0.818673882
0.579087282,0.631649367,0.399619447,0.305965558,0.443422978,0.268099126,0.315818323,0.302767095,0.188878105,0.372789655,0.457281278,0.813360212
0.568782092,0.624377373,0.39517465,0.303838514,0.442046307,0.265828438,0.311159006,0.299197187,0.190203843,0.37135975,0.452511152,0.807859013
0.558771782,0.617504725,0.39065344,0.301899087,0.440711529,0.263702816,0.306524111,0.295831228,0.193071154,0.369690323,0.44769455,0.802179311
0.549176815,0.611091513,0.386174286,0.300164693,0.439394361,0.261741606,0.301944415,0.292696134,0.196756119,0.36783198,0.442856694,0.796350832
0.540129681,0.605147064,0.381806163,0.298650098,0.438059311,0.259934877,0.297454322,0.289801783,0.199833577,0.365871327,0.438018188,0.790413076
0.531697987,0.599640304,0.377632502,0.29736539,0.436676768,0.258239375,0.293104117,0.28710268,0.200763589,0.363927672,0.43320759,0.784420403
0.523843597,0.594553534,0.3737324,0.29627296,0.435201835,0.256601455,0.288934397,0.284537164,0.198663724,0.362115662,0.428465863,0.778373397
0.516484967,0.589847645,0.370141288,0.295265482,0.433592246,0.254954523,0.284942817,0.282050966,0.193260539,0.360537875,0.423801172,0.772219994
0.509553884,0.58543304,0.366887472,0.294227341,0.431814087,0.253232967,0.281107542,0.27960363,0.184712261,0.359271639,0.419208583,0.766009459
0.502944912,0.581226173,0.364023838,0.293076969,0.429816198,0.251385846,0.277412156,0.277210419,0.173459265,0.358347601,0.414757006,0.759905885
0.496528544,0.577177368,0.361574779,0.291776388,0.427527837,0.249372441,0.273838774,0.274887531,0.160098519,0.357744487,0.410516165,0.753973684
0.490244064,0.573225432,0.359505622,0.29034211,0.424903736,0.247170662,0.27034893,0.272587971,0.145314789,0.357411535,0.406469532,0.748199613
0.484073221,0.56932943,0.357774242,0.288825382,0.421908113,0.244767959,0.266916062,0.270235427,0.129828736,0.357297716,0.402583944,0.742555196
0.477996701,0.565507868,0.35634976,0.287256507,0.41850788,0.242159944,0.263589756,0.267762647,0.114311079,0.357337356,0.398806756,0.736972356
0.472030362,0.561788021,0.35518662,0.285636001,0.414711692,0.239383409,0.260436376,0.26516798,0.099350548,0.357449054,0.395016609,0.731455533
0.466304007,0.558192295,0.354245208,0.283967263,0.410544037,0.236515343,0.25746554,0.262492322,0.085457265,0.357550471,0.391115236,0.726067651
0.460988996,0.554768236,0.353534429,0.282252783,0.406039625,0.233614583,0.254675515,0.259784271,0.073045182,0.357583381,0.3871337,0.720794826
0.456160559,0.551571039,0.353055911,0.280494494,0.401277226,0.230705685,0.252077634,0.257093698,0.062445439,0.357546333,0.383209736,0.715567881
0.451828426,0.54838408,0.352766928,0.27870291,0.396345055,0.227804897,0.249673839,0.254476609,0.053891531,0.357409786,0.379457538,0.710316543
0.448022539,0.544373477,0.35260628,0.276898371,0.391321712,0.224936247,0.247444581,0.251942062,0.047478551,0.357084566,0.375898685,0.705010794
0.444763859,0.538846729,0.352517104,0.275100126,0.386305977,0.222131561,0.245362352,0.249456014,0.043208497,0.35648224,0.372519966,0.699631606
0.441977428,0.532277613,0.352425354,0.273318553,0.381431273,0.219406112,0.243395686,0.247025133,0.041030117,0.355536569,0.369319571,0.694036812
0.439506368,0.525730752,0.352238594,0.271575463,0.376825471,0.216762036,0.241509417,0.244665985,0.040821697,0.354256872,0.366267092,0.688093892
0.437226784,0.520002275,0.351927217,0.269894745,0.372596684,0.214204439,0.23967736,0.242393832,0.042395483,0.352724838,0.363314693,0.68189479
0.435091292,0.515528406,0.351522492,0.26828646,0.368875408,0.211739733,0.237888717,0.240224292,0.045532637,0.3510504,0.360392283,0.67564781
0.433092967,0.512474858,0.351046672,0.26675956,0.365781974,0.209370413,0.23613756,0.238166215,0.0500043,0.349297683,0.357477406,0.669499764
0.431248449,0.510829657,0.350499092,0.265312483,0.363400431,0.207087462,0.234413758,0.236252836,0.05556506,0.347479485,0.354654008,0.66354628
0.429587402,0.510447993,0.34988727,0.263926786,0.36179444,0.204875815,0.23270648,0.234524558,0.061959512,0.345616474,0.35196787,0.657919835
0.428162547,0.511100151,0.349199683,0.262582428,0.360943299,0.202738796,0.231009349,0.233002909,0.068940208,0.34372749,0.349381711,0.652768633
0.427011751,0.512478441,0.34840291,0.261258821,0.360680047,0.200680151,0.229315737,0.231697712,0.076281933,0.341832875,0.346854736,0.648182067
0.426113549,0.514248076,0.347470728,0.25994076,0.360676913,0.198684031,0.227616622,0.230598126,0.083782524,0.339970247,0.344388765,0.644043415
0.425402285,0.516117516,0.346372162,0.258611423,0.3604249,0.196740531,0.225907705,0.229679927,0.091261963,0.338169758,0.342014103,0.640131224
0.424803881,0.517865875,0.345104978,0.257245611,0.359392726,0.194844957,0.224193357,0.228931152,0.098576815,0.336438014,0.339702401,0.636354635
0.424236362,0.519309076,0.343675847,0.255832075,0.35774346,0.19299402,0.222485758,0.228338717,0.105621237,0.33474762,0.337374032,0.632707645
0.423629568,0.520273511,0.34206148,0.254373059,0.355980204,0.191191137,0.220799538,0.227884641,0.112326792,0.333033351,0.335013103,0.629133742
0.422905471,0.520642222,0.340234471,0.252873167,0.354189852,0.189436573,0.219154883,0.227569875,0.118717208,0.33129301,0.332688292,0.625577816
0.421976495,0.520381467,0.338176292,0.251336276,0.352335241,0.187730399,0.217579416,0.227389503,0.124925116,0.329560215,0.330469901,0.622047083
0.420806284,0.519506356,0.335867311,0.249764873,0.350403615,0.186077309,0.216106096,0.227329837,0.131138334,0.32784488,0.328379987,0.618524395
0.419334483,0.518028063,0.333281051,0.248165596,0.348428018,0.184478214,0.214763778,0.227389602,0.137540744,0.326165385,0.326410787,0.615019758
0.417501056,0.515931876,0.330388128,0.246557396,0.346462019,0.182939899,0.213571025,0.227562904,0.144262133,0.324514905,0.324531091,0.611574739
0.415308825,0.513202917,0.327185459,0.244964012,0.344521062,0.181474059,0.212542456,0.227840844,0.15133521,0.322855653,0.322704769,0.608199268
0.412779496,0.509879994,0.323724009,0.243408996,0.342582597,0.180079438,0.211679399,0.228220563,0.158699566,0.321128564,0.320917825,0.604912779
0.40995224,0.50604753,0.320065757,0.241914088,0.340612939,0.178763158,0.210960299,0.228684644,0.166258689,0.319283006,0.319187136,0.601680883
0.406860224,0.501712843,0.316248971,0.240484361,0.338607485,0.177551151,0.210352272,0.229191399,0.173904333,0.317322788,0.31748641,0.598403184
0.403509193,0.496846884,0.312295826,0.239111454,0.336578693,0.176455225,0.20981626,0.229696325,0.181484463,0.315288446,0.315781383,0.594995477
0.399894053,0.491578728,0.308224401,0.237785658,0.334533505,0.175467964,0.209306459,0.230159675,0.188783732,0.313230687,0.314087978,0.59143746
0.396034668,0.486117792,0.304064852,0.2365025,0.332497833,0.174579823,0.208782095,0.230542691,0.195560827,0.311184575,0.312435144,0.587769673
0.392005525,0.480646117,0.299870476,0.235261292,0.330468329,0.173769748,0.208205479,0.230806886,0.201567075,0.309148061,0.310829252,0.583978969
0.387868393,0.475248006,0.29572234,0.23405912,0.328393885,0.173005206,0.207538369,0.230927798,0.2065287,0.307118419,0.309240925,0.580048901
0.383617498,0.469926408,0.291709821,0.232872606,0.326229503,0.17226912,0.206765748,0.230900251,0.210163379,0.30512987,0.307627134,0.576089457
0.379251704,0.464760623,0.287861494,0.231647062,0.323943507,0.171563452,0.205889357,0.230719094,0.212206309,0.303207838,0.305957802,0.572295416
0.374804671,0.459844825,0.284172919,0.230315563,0.321544409,0.170891644,0.204906818,0.230378176,0.212430459,0.301338129,0.304282164,0.568865168
0.370276928,0.455185375,0.280690565,0.228812793,0.319064761,0.170255377,0.203816302,0.229873204,0.210678564,0.299500987,0.302628772,0.565898612
0.365625291,0.450756664,0.277468736,0.227093839,0.316528248,0.169657177,0.202616787,0.229208771,0.206850067,0.297669749,0.300953189,0.563296623
0.360800546,0.446579015,0.274535899,0.225158029,0.313973853,0.169088764,0.201311141,0.228395352,0.200908758,0.29581805,0.299242839,0.560897252
0.355749006,0.442603751,0.271913551,0.223045708,0.311464995,0.168531951,0.19991223,0.22743916,0.192915399,0.293926763,0.297496252,0.558626297
0.350424876,0.438601892,0.269623119,0.220803933,0.309079048,0.167977581,0.198442826,0.226341665,0.182967138,0.291985293,0.295692748,0.556462392
0.344802809,0.434415192,0.26769393,0.218469675,0.306875485,0.167418929,0.196941801,0.225094788,0.171205655,0.289988403,0.293818292,0.554364924
0.338886123,0.43007428,0.266160136,0.216081847,0.304889278,0.166838654,0.195470129,0.223682065,0.157889887,0.287958586,0.291869499,0.552230836
0.332714173,0.425654598,0.265023244,0.213684684,0.303144894,0.16620214,0.194085292,0.222092034,0.143400752,0.28597998,0.289850129,0.54999212
0.326348604,0.421140124,0.264223434,0.211323306,0.301655337,0.165472438,0.192766321,0.220308949,0.128234801,0.284137164,0.287759887,0.547636455
0.319811775,0.416479961,0.263640575,0.209029711,0.300409386,0.164632004,0.191455444,0.21830882,0.112996468,0.282457115,0.285607627,0.545090203
0.313064826,0.411747329,0.263096845,0.206819954,0.299354099,0.163671111,0.19013849,0.216088377,0.098370827,0.280933308,0.283427655,0.542194111
0.306087843,0.407037878,0.26241677,0.204708891,0.298413371,0.162587617,0.188826972,0.213661658,0.085092489,0.279569163,0.281261521,0.538831996
0.298937909,0.402365463,0.2616375,0.202706726,0.297568928,0.161397737,0.187539984,0.21104357,0.07391798,0.278378739,0.279170643,0.535041541
0.291746304,0.39777136,0.260901888,0.200807891,0.296821479,0.160124664,0.186285487,0.208255546,0.065537639,0.277359993,0.27722638,0.530935976
0.284714425,0.393431268,0.260231462,0.199009611,0.296129313,0.158791147,0.185066823,0.205325833,0.060453555,0.276486039,0.275422213,0.526694066
0.27802908,0.38952262,0.259601526,0.197321881,0.295446978,0.157431269,0.183885495,0.202289839,0.05888005,0.275717252,0.273695486,0.522498659
0.271810113,0.386176363,0.258986009,0.19575908,0.294741716,0.15608218,0.182736017,0.199188391,0.060611565,0.275040044,0.271988396,0.51832093
0.266159149,0.383606254,0.258343398,0.194342934,0.293994089,0.154759727,0.181614743,0.196060134,0.064827242,0.274409165,0.270265673,0.514053969
0.261162481,0.381961259,0.257564394,0.193096414,0.293200223,0.153461648,0.180517395,0.192945804,0.070047108,0.273702531,0.268530543,0.509719476
0.256870629,0.38126051,0.256527509,0.192031987,0.292390865,0.152169699,0.179436062,0.189891107,0.074877272,0.272799031,0.266808153,0.505448434
0.253278195,0.381530668,0.25520634,0.191149467,0.291598893,0.150842732,0.178365602,0.186937955,0.078540233,0.271604436,0.265150387,0.501378395
0.250318086,0.382796051,0.253634322,0.190444514,0.290835855,0.149436488,0.177300622,0.184127169,0.080705754,0.270046295,0.26361094,0.497490223
0.247868277,0.384989737,0.251860146,0.189911323,0.290113708,0.147933913,0.176231806,0.181497449,0.081585194,0.268098135,0.262221933,0.493677798
0.245767191,0.388006761,0.249957543,0.18953324,0.289405664,0.146348188,0.175147254,0.179075819,0.081949929,0.265790638,0.260984789,0.489847101
0.243844426,0.391749556,0.24802858,0.189290191,0.288657987,0.144692021,0.174031906,0.176881169,0.082406109,0.263154569,0.259917645,0.485957508
0.241942206,0.396060224,0.246161335,0.189170721,0.287836581,0.142984113,0.172878676,0.174919488,0.083025228,0.260181507,0.25908985,0.481998485
0.239945858,0.400731612,0.244339063,0.18916588,0.286910177,0.141269759,0.17168897,0.17318401,0.083758368,0.25685469,0.258579724,0.477939631
0.237828972,0.40548967,0.242500701,0.18925948,0.285848625,0.139609312,0.170462011,0.171675488,0.084580734,0.253175824,0.258442287,0.473796841
0.23561001,0.409981001,0.240648482,0.189431186,0.284626252,0.138059147,0.169202484,0.170389939,0.085482453,0.249168288,0.258708473,0.469560067
0.233321854,0.413829354,0.238816172,0.189651021,0.283226211,0.13664586,0.167920395,0.169301734,0.086451084,0.24486959,0.259414699,0.465215335
0.231060396,0.416706327,0.237024318,0.189877319,0.281637088,0.135373208,0.166623934,0.168372409,0.087457107,0.240324303,0.260594796,0.460808129
0.22892927,0.418310094,0.235278012,0.19008847,0.279857364,0.134243546,0.165324264,0.167556077,0.088468076,0.235581052,0.262259917,0.456385179
0.226954859,0.418382369,0.233580699,0.190284923,0.277897885,0.133248707,0.164032592,0.16680395,0.089461614,0.230675843,0.264409803,0.452016801
0.225100671,0.416790156,0.231935307,0.190459396,0.275770941,0.132372072,0.16275474,0.166073391,0.090424921,0.225613518,0.267034145,0.44781967
0.223280796,0.413531964,0.230348759,0.190601315,0.273498125,0.131599424,0.161491373,0.165333769,0.091350783,0.220376414,0.270131897,0.44390626
0.221400572,0.408782951,0.228826739,0.190700187,0.271108653,0.130910406,0.160246897,0.164566999,0.092227314,0.214917108,0.273698401,0.440351662
0.219410476,0.40300747,0.227366222,0.190746314,0.268633618,0.130282089,0.15903027,0.163759596,0.093037622,0.209174632,0.277686045,0.437133481
0.217294789,0.39708964,0.225959723,0.190755851,0.26609383,0.129695733,0.157829828,0.162888527,0.093769456,0.203092667,0.282014401,0.434216777
0.215067514,0.392219878,0.22460854,0.19076038,0.263485728,0.129136369,0.156586144,0.161930567,0.094421895,0.196629547,0.286577137,0.431697053
0.212757841,0.388923122,0.223333133,0.190767281,0.260793191,0.128602293,0.155279895,0.16088186,0.094994787,0.189869099,0.291255829,0.42960993
0.210391412,0.386604108,0.222155876,0.190750446,0.258001684,0.128103072,0.153968007,0.159741295,0.095481011,0.182892587,0.295951224,0.427892745
0.208003965,0.383737068,0.221085043,0.190671989,0.255110172,0.127642286,0.15270273,0.158511268,0.095874079,0.175655578,0.300580055,0.426511114
0.205655146,0.376847917,0.220128021,0.190497434,0.252138586,0.127221312,0.151516399,0.157208543,0.096166547,0.168136983,0.305048644,0.425431552
0.203426076,0.365309005,0.219298845,0.190190826,0.249118163,0.126852207,0.15042413,0.155850843,0.096340174,0.160373887,0.309271332,0.424586604
0.201383937,0.352951745,0.218609297,0.189703742,0.246083148,0.126544979,0.149425828,0.154453529,0.096363832,0.152430623,0.313182269,0.423895468
0.199577008,0.342979136,0.218058857,0.188983097,0.243062363,0.126302953,0.148514032,0.153028367,0.09620671,0.144397462,0.316721489,0.423295555
0.198064708,0.337160809,0.217631834,0.188000058,0.240075835,0.126128172,0.147678147,0.151588886,0.095858552,0.136397968,0.319842931,0.422687073
0.196904468,0.33623323,0.217299271,0.186753323,0.237139486,0.126010559,0.146903801,0.150150151,0.095334473,0.128560349,0.322495872,0.422087544
0.196124674,0.340226737,0.217025419,0.185251397,0.23426359,0.125939373,0.146180338,0.14872965,0.094658489,0.121008042,0.324626466,0.421594284
0.195730123,0.348654646,0.21677999,0.183511451,0.231458448,0.125913525,0.145499184,0.147352104,0.093840534,0.113869217,0.326224229,0.421193849
0.195722806,0.360659577,0.216537737,0.181558277,0.228740175,0.125928382,0.144845808,0.146040619,0.092873038,0.107263181,0.327331866,0.420879388
0.196095857,0.375185962,0.216279626,0.179420773,0.226115892,0.125975279,0.144205938,0.14480857,0.09174099,0.10130168,0.328005915,0.420697691
0.196802174,0.391115818,0.215988976,0.177126912,0.223574373,0.126040749,0.14356818,0.143660706,0.09043754,0.096104958,0.328272932,0.420612529
0.197741957,0.407364798,0.215639289,0.174701206,0.221097064,0.126101669,0.142922811,0.142590894,0.08897614,0.09175101,0.328121069,0.420498127
0.198804054,0.422945961,0.215197939,0.172175747,0.218665561,0.126138231,0.142262979,0.141592743,0.087384804,0.088264438,0.327514864,0.42028131
0.199888036,0.437038029,0.214649771,0.169595868,0.216259915,0.126138638,0.141583202,0.140666466,0.085690899,0.08563425,0.326402585,0.419905552
0.200907837,0.44906054,0.213997609,0.167015864,0.213877205,0.12608611,0.1408817,0.139800872,0.0839164,0.083811343,0.324727301,0.419303144
0.201803025,0.458659871,0.213243365,0.164494083,0.21153323,0.125964993,0.140160777,0.138977401,0.082073865,0.082764349,0.322453345,0.418416963
0.202547102,0.465570537,0.212390664,0.162093602,0.209253284,0.125760067,0.139415741,0.138188566,0.080168352,0.082435785,0.319581686,0.417190563
0.203166332,0.469620477,0.211439083,0.159872622,0.207075886,0.125441362,0.138637378,0.137428123,0.07821172,0.08274336,0.316139466,0.415633854
0.203683738,0.470806014,0.210380776,0.157870738,0.205036405,0.124984984,0.137826115,0.136685394,0.076234338,0.083622566,0.312156339,0.41379584
0.204078839,0.469251563,0.209217592,0.156112719,0.203161039,0.124380017,0.136987015,0.13596123,0.074271414,0.084994337,0.307656007,0.411708173
0.204323751,0.465197743,0.207967761,0.154604986,0.201468472,0.12361629,0.136124998,0.135263079,0.072363826,0.086779408,0.302678401,0.409391723
0.204398768,0.458890829,0.206650588,0.153333679,0.199970769,0.122701222,0.135243164,0.134592358,0.070584225,0.088906191,0.297298016,0.406871944
0.204300567,0.450524175,0.2052714,0.152278011,0.198680575,0.121656392,0.134341152,0.13395874,0.069014209,0.09129878,0.291598888,0.404202479
0.204033581,0.440336671,0.203829268,0.151419283,0.197602213,0.120510451,0.133424592,0.133375339,0.067695829,0.09392291,0.285643319,0.401394201
0.203571931,0.428633607,0.202324117,0.150744803,0.196718714,0.119309706,0.132502252,0.132849696,0.066640779,0.09678646,0.279486618,0.398415238
0.202877804,0.415785239,0.200760305,0.150250371,0.196012639,0.118104389,0.131571407,0.132395905,0.065868892,0.099875905,0.27317557,0.39524542
0.201955867,0.4019366,0.199143878,0.149926659,0.195470061,0.116934287,0.130624655,0.132018343,0.065397031,0.103153209,0.266733532,0.39190367
0.200858978,0.386025355,0.197461143,0.149739429,0.195060768,0.115827288,0.129659132,0.13170598,0.065218268,0.106565618,0.260168438,0.388474756
0.199658843,0.364830232,0.195726434,0.149641889,0.194732672,0.114799787,0.128670911,0.131448605,0.065286506,0.110049243,0.253502353,0.38507618
0.198415509,0.334269843,0.193992829,0.149585467,0.19442015,0.113869379,0.12766136,0.131227425,0.065507748,0.11356124,0.246876308,0.381763775
0.197176477,0.296569142,0.192294951,0.149524234,0.194062,0.113061547,0.126638286,0.131005559,0.065745027,0.117071235,0.240506707,0.378493006
0.195974911,0.259656885,0.190648413,0.149428422,0.193618587,0.112382084,0.125606668,0.130743288,0.065895495,0.120507828,0.234547807,0.375267227
0.194823314,0.229634336,0.189056166,0.149288879,0.193083939,0.111809996,0.124572425,0.130406289,0.065932331,0.123845303,0.229083389,0.372180251
0.193717916,0.209908345,0.187498368,0.14910937,0.192471127,0.111328191,0.123543256,0.129965563,0.065893368,0.127151093,0.224159648,0.369326911
0.192628676,0.20185391,0.185985585,0.148897165,0.191804799,0.11091777,0.122524209,0.129407622,0.065845948,0.130507045,0.219797504,0.366744319
0.191500631,0.205216323,0.184574169,0.14866109,0.191129256,0.110548325,0.121516096,0.128732895,0.065834886,0.133978056,0.215987952,0.364432933
0.190283152,0.218328686,0.183321287,0.148400602,0.1904632,0.110198827,0.1205078,0.12794686,0.065890701,0.137583703,0.212703351,0.362427766
0.188927152,0.238957456,0.182266537,0.148108189,0.189793625,0.109850431,0.119491812,0.127059286,0.066025647,0.141290761,0.209895342,0.360784725
0.187392487,0.264949109,0.181424869,0.147781916,0.189111354,0.109477889,0.118469075,0.126084915,0.066233572,0.145058459,0.207483351,0.359492982
0.185687834,0.294114106,0.180792932,0.147429232,0.188400483,0.109074355,0.117439859,0.125042285,0.066504345,0.148865985,0.205360818,0.358454586
0.183862218,0.324408541,0.18033988,0.147066123,0.187643654,0.108645837,0.116409971,0.123956803,0.066811632,0.152668817,0.203434914,0.357543141
0.181986456,0.35408614,0.180020407,0.146703061,0.186837469,0.108189129,0.11538507,0.122859764,0.067116429,0.156376965,0.201654255,0.356621756
0.180112585,0.38167329,0.179807651,0.146337186,0.185994681,0.107699613,0.11437055,0.121777096,0.067400355,0.15988639,0.200006886,0.355610803
0.178251015,0.40597635,0.17969039,0.145968357,0.185122605,0.107172711,0.113373124,0.120728661,0.067673771,0.163099509,0.19850286,0.354544631
0.176412139,0.426161646,0.17964185,0.145613131,0.184201809,0.106595677,0.112397999,0.119736491,0.067952311,0.16592784,0.197157275,0.353461972
0.174621215,0.441745512,0.179617293,0.14528979,0.183212539,0.105957701,0.111448521,0.118812641,0.06822994,0.168280298,0.195976924,0.352307178
0.17290946,0.452544939,0.179569509,0.145006408,0.182152006,0.10525944,0.110526193,0.117954049,0.068479677,0.170064753,0.194926823,0.35098087
0.171297474,0.458640134,0.179457205,0.144761947,0.181025003,0.104496942,0.10963787,0.117157773,0.068675641,0.171220317,0.19395129,0.349423646
0.169790472,0.46034201,0.179244767,0.14452922,0.179842385,0.103662915,0.108791209,0.116425824,0.068808474,0.171741603,0.193019042,0.347675063
0.168389209,0.458139998,0.178907394,0.144257033,0.178614776,0.102764326,0.107990639,0.115761343,0.068867402,0.171667346,0.192121874,0.345819452
0.167090639,0.452671939,0.17843741,0.143896123,0.177346213,0.101814706,0.107246157,0.115165218,0.068819,0.17105055,0.191278917,0.343937988
0.165891809,0.444695416,0.177842203,0.143413387,0.17604133,0.100834114,0.106566812,0.114633345,0.06863965,0.169956769,0.190527769,0.34206753
0.164791889,0.434947521,0.177137759,0.142787448,0.174712601,0.099856767,0.105957341,0.114157348,0.068355671,0.168460311,0.18989405,0.340214128
0.163788297,0.424060087,0.176347652,0.142012141,0.173372974,0.098921897,0.105421799,0.113732785,0.068013789,0.166621589,0.189354699,0.338390403
